beat_index,peak_time_s,rr_prev_s,rr_next_s,rr_baseline_s,prematurity_index,aa_ratio,morph_index,qrs_width_ms,width_index,pause_index,pvc_score,morphology_score,is_pvc_candidate
0,0.1638888888888889,,0.8,0.7916666666667425,,0.033153808422250915,0.9269999493273181,86.11111111111111,1.0333333333209334,1.010526315789377,0.0010375002166256309,0.9985507937090223,0
1,0.9638888888888889,0.8,0.8749999999999999,0.7916666666667425,1.010526315789377,0.03618171526187339,1.0116620023605396,97.22222222222223,1.1666666666526668,1.1052631578946308,0.06038486212491989,0.9983712055390386,0
2,1.8388888888888888,0.8749999999999999,0.8722222222222225,0.7916666666667425,1.1052631578946308,0.035964742161669734,1.0055953070858215,91.66666666666667,1.0999999999868,1.1017543859648071,0.0028396579436957836,0.998670976920073,0
3,2.7111111111111112,0.8722222222222225,0.8777777777777778,0.7916666666667425,1.1017543859648071,0.034481790886650786,0.9641311187401221,88.88888888888889,1.0666666666538667,1.1087719298244552,0.0009881043806672096,0.9981535652626979,0
4,3.588888888888889,0.8777777777777778,0.8777777777777778,0.7916666666667425,1.1087719298244552,0.03702633014248393,1.0352779303274031,91.66666666666667,1.0999999999868,1.1087719298244552,0.0031783219892531633,0.9991360077767724,0
5,4.466666666666667,0.8777777777777778,0.8305555555555557,0.8749999999999999,1.0031746031746034,0.03380997107174573,0.9453466422648311,80.55555555555556,0.9666666666550667,0.9492063492063495,1.2715908269456122e-05,0.9985813564068438,0
6,5.2972222222222225,0.8305555555555557,0.6722222222222216,0.8736111111111111,0.9507154213036568,0.036188799835865565,1.0118600912089792,91.66666666666667,1.0999999999868,0.7694753577106511,0.0031275739893317223,0.9986193074010736,0
7,5.969444444444444,0.6722222222222216,0.9194444444444452,0.8722222222222225,0.7707006369426742,0.04507540250276931,1.2603347194324745,102.77777777777777,1.2333333333185332,1.0541401273885356,0.9730865955352783,0.5652920317499821,1
8,6.888888888888889,0.9194444444444452,0.7722222222222221,0.8736111111111111,1.052464228934818,0.034829794071181065,0.973861492105277,80.55555555555556,0.9666666666550667,0.8839427662957073,3.3787753181968583e-06,0.999472827961237,0
9,7.661111111111111,0.7722222222222221,0.8777777777777782,0.8722222222222225,0.8853503184713373,0.03738954443467713,1.0454336151938235,91.66666666666667,1.0999999999868,1.0063694267515926,0.09367731213569641,0.9987791294803268,0
10,8.53888888888889,0.8777777777777782,0.5194444444444439,0.8736111111111111,1.0047694753577112,0.039841843312466624,1.1140013316532276,97.22222222222223,1.1666666666526668,0.594594594594594,0.008999579586088657,0.9966639967095167,0
11,9.058333333333334,0.5194444444444439,1.2055555555555557,0.8736111111111111,0.594594594594594,0.03450519788422933,0.9647855921355422,119.44444444444444,1.4333333333161333,1.3799682034976155,0.9557911157608032,0.16753604499291264,1
12,10.26388888888889,1.2055555555555557,0.7722222222222221,0.8750000000000001,1.3777777777777778,0.03815915722532382,1.066952440688765,97.22222222222223,1.1666666666526668,0.8825396825396823,3.526516229612753e-05,0.9983445803236475,0
13,11.036111111111111,0.7722222222222221,0.719444444444445,0.8541666666666667,0.9040650406504064,0.03460181476586552,0.9674870568734756,83.33333333333333,0.9999999999879999,0.8422764227642282,0.0004924061940982938,0.9994421338093332,0
14,11.755555555555556,0.719444444444445,0.7305555555555543,0.8013888888888889,0.8977469670710578,0.03340766750675019,0.9340979983800831,83.33333333333333,0.9999999999879999,0.911611785095319,0.0005828627618029714,0.9990994818342903,0
15,12.48611111111111,0.7305555555555543,0.7611111111111111,0.7722222222222221,0.9460431654676243,0.03490725871450897,0.9760274490151151,86.11111111111111,1.0333333333209334,0.985611510791367,0.001932333456352353,0.9984154909269467,0
16,13.247222222222222,0.7611111111111111,0.7611111111111111,0.7666666666666666,0.9927536231884059,0.03529251383274492,0.9867994083186843,80.55555555555556,0.9666666666550667,0.9927536231884059,0.0001839963806560263,0.9984056652290199,0
17,14.008333333333333,0.7611111111111111,0.7750000000000004,0.7666666666666666,0.9927536231884059,0.03404775930807161,0.9519953409668718,80.55555555555556,0.9666666666550667,1.0108695652173918,0.00010265164019074291,0.9995216052182672,0
18,14.783333333333333,0.7750000000000004,0.8805555555555564,0.7666666666666666,1.0108695652173918,0.040750621365936275,1.1394112996058308,97.22222222222223,1.1666666666526668,1.1485507246376825,0.19391299784183502,0.9972277336791016,0
19,15.66388888888889,0.8805555555555564,0.8944444444444439,0.7666666666666666,1.1485507246376825,0.040826686060261574,1.1415381131195939,97.22222222222223,1.1666666666526668,1.166666666666666,0.07778031378984451,0.9936441214236293,0
20,16.558333333333334,0.8944444444444439,0.7472222222222236,0.7666666666666666,1.166666666666666,0.04004924104884352,1.1198002941332952,86.11111111111111,1.0333333333209334,0.9746376811594221,0.0003602811193559319,0.9988746821808951,0
21,17.305555555555557,0.7472222222222236,0.7222222222222214,0.7666666666666666,0.9746376811594221,0.033298736908303775,0.9310522348902919,75.0,0.8999999999892,0.9420289855072455,1.5584790162392892e-05,0.9978180528233459,0
22,18.02777777777778,0.7222222222222214,0.7277777777777779,0.7611111111111111,0.9489051094890502,0.03392746577351673,0.9486318631118831,86.11111111111111,1.0333333333209334,0.956204379562044,0.0005557319964282215,0.9996317549754306,0
23,18.755555555555556,0.7277777777777779,0.7833333333333314,0.7541666666666673,0.9650092081031301,0.03461947151169608,0.9679807498538341,80.55555555555556,0.9666666666550667,1.038674033149168,0.0004900908679701388,0.9990756544529369,0
24,19.538888888888888,0.7833333333333314,0.8111111111111136,0.7611111111111111,1.0291970802919683,0.03789447010874814,1.059551633501601,86.11111111111111,1.0333333333209334,1.0656934306569377,0.001968687865883112,0.9987545440696706,0
25,20.35,0.8111111111111136,0.8222222222222193,0.7680555555555557,1.0560578661844515,0.039455401907809884,1.10319620308482,86.11111111111111,1.0333333333209334,1.0705244122965603,0.001621370785869658,0.9990487757172603,0
26,21.17222222222222,0.8222222222222193,0.8027777777777807,0.7791666666666659,1.0552584670231702,0.03609150617970146,1.0091397034578857,83.33333333333333,0.9999999999879999,1.0303030303030352,0.00017994099471252412,0.9995980167343363,0
27,21.975,0.8027777777777807,0.8333333333333321,0.7930555555555561,1.0122591943958,0.03719734335126763,1.0400595600532476,83.33333333333333,0.9999999999879999,1.050788091068299,0.0008654295234009624,0.9991035592870032,0
28,22.808333333333334,0.8333333333333321,0.7666666666666657,0.8069444444444471,1.0327022375215098,0.0351025071332795,0.9814867094415898,88.88888888888889,1.0666666666538667,0.9500860585197891,0.0003610953863244504,0.999440749589161,0
29,23.575,0.7666666666666657,0.7138888888888886,0.7930555555555561,0.9667250437828353,0.035105897124873345,0.9815814955969446,86.11111111111111,1.0333333333209334,0.9001751313485103,0.0003431128279771656,0.9996523523268994,0
30,24.288888888888888,0.7138888888888886,0.7472222222222236,0.7749999999999986,0.9211469534050192,0.033386396522585966,0.9335032491738608,80.55555555555556,0.9666666666550667,0.9641577060931935,0.000233324637520127,0.9994405223155169,0
31,25.03611111111111,0.7472222222222236,0.780555555555555,0.7749999999999986,0.9641577060931935,0.03614526796105574,1.0106429144301043,86.11111111111111,1.0333333333209334,1.0071684587813632,0.0019461356569081545,0.9996970764326898,0
32,25.816666666666666,0.780555555555555,0.8277777777777793,0.7819444444444432,0.9982238010657202,0.03584124653741345,1.002142296922715,83.33333333333333,0.9999999999879999,1.0586145648312646,0.0007599116652272642,0.9997593908410172,0
33,26.644444444444446,0.8277777777777793,0.8583333333333307,0.7930555555555561,1.043782837127847,0.03594011537150417,1.0049067275734826,88.88888888888889,1.0666666666538667,1.0823117338003463,0.003536743111908436,0.9978690652613567,0
34,27.502777777777776,0.8583333333333307,0.8250000000000028,0.8069444444444471,1.0636833046471532,0.03506858366445036,0.9805381893353896,86.11111111111111,1.0333333333209334,1.0223752151462997,0.00023042607062961906,0.998376809616716,0
35,28.32777777777778,0.8250000000000028,0.7666666666666657,0.8125,1.0153846153846189,0.03459849988896129,0.9673943709689451,80.55555555555556,0.9666666666550667,0.9435897435897425,1.981644527404569e-05,0.9996391653511136,0
36,29.094444444444445,0.7666666666666657,0.7749999999999986,0.7916666666666679,0.9684210526315763,0.03903097089460961,1.0913288627564146,88.88888888888889,1.0666666666538667,0.9789473684210493,0.00645562494173646,0.9976508746268153,0
37,29.869444444444444,0.7749999999999986,0.7416666666666671,0.7777777777777768,0.9964285714285709,0.036196367343790926,1.0120716831737395,83.33333333333333,0.9999999999879999,0.9535714285714304,0.00027788468287326396,0.9989314550077044,0
38,30.61111111111111,0.7416666666666671,0.75,0.7708333333333321,0.9621621621621642,0.03507806879251285,0.9808033990850903,83.33333333333333,0.9999999999879999,0.9729729729729745,0.000486189586808905,0.9987775136243439,0
39,31.36111111111111,0.75,0.786111111111115,0.7708333333333321,0.9729729729729745,0.040015598039000046,1.118859615825002,88.88888888888889,1.0666666666538667,1.0198198198198265,0.007905705831944942,0.9986157568755833,0
40,32.147222222222226,0.786111111111115,0.8138888888888829,0.7777777777777768,1.010714285714292,0.03580263166331175,1.0010626023705942,86.11111111111111,1.0333333333209334,1.046428571428565,0.0017485531279817224,0.9985997603810307,0
41,32.96111111111111,0.8138888888888829,0.8388888888888886,0.783333333333335,1.0390070921985717,0.037025202046159916,1.0352463880918361,94.44444444444444,1.1333333333197333,1.0709219858156003,0.013496167957782745,0.9989420236454298,0
42,33.8,0.8388888888888886,0.8277777777777828,0.7999999999999989,1.048611111111112,0.037178762123273965,1.0395400180088108,88.88888888888889,1.0666666666538667,1.0347222222222299,0.0019445375073701143,0.9983657202473857,0
43,34.62777777777778,0.8277777777777828,0.55833333333333,0.7999999999999989,1.0347222222222299,0.034626179225113116,0.9681683014593239,77.77777777777777,0.9333333333221333,0.6979166666666634,5.8886007536784746e-06,0.9993075458645566,0
44,35.18611111111111,0.55833333333333,0.94166666666667,0.7805555555555568,0.7153024911031974,0.04488500953387565,1.2550112202353734,108.33333333333333,1.2999999999843999,1.2064056939501804,0.9903742074966431,0.3760568821118385,1
45,36.12777777777778,0.94166666666667,0.74722222222222,0.7805555555555568,1.2064056939501804,0.03642748162958885,1.0185337743004923,80.55555555555556,0.9666666666550667,0.9572953736654761,9.168833457806613e-06,0.9988337912718455,0
