beat_index,peak_time_s,rr_prev_s,rr_next_s,rr_baseline_s,prematurity_index,aa_ratio,morph_index,qrs_width_ms,width_index,pause_index,pvc_score,morphology_score,is_pvc_candidate
0,0.07777777777777778,,0.8111111111111111,0.5888888888888459,,0.0418816754647848,1.198641674738668,102.77777777777777,1.7619047618745578,1.3773584905661382,0.0,,0
1,0.8888888888888888,0.8111111111111111,0.49444444444444446,0.5888888888888459,1.3773584905661382,0.03426779582025744,0.9807345985031776,55.55555555555556,0.9523809523646259,0.8396226415094953,0.0,0.9992736198046812,0
2,1.3833333333333333,0.49444444444444446,0.7000000000000002,0.5888888888888459,0.8396226415094953,0.03688751549973379,1.0557102328135495,77.77777777777777,1.3333333333104762,1.1886792452831059,0.0,0.9185656121333667,0
3,2.0833333333333335,0.7000000000000002,0.5944444444444441,0.5888888888888459,1.1886792452831059,0.03488868621509314,0.9985043055274531,58.333333333333336,0.9999999999828572,1.0094339622642239,0.0,0.9992140481754752,0
4,2.6777777777777776,0.5944444444444441,0.3583333333333334,0.5888888888888459,1.0094339622642239,0.03526752241780195,1.0093464902162756,55.55555555555556,0.9523809523646259,0.6084905660377803,0.0,0.9991138016730214,0
5,3.036111111111111,0.3583333333333334,0.8083333333333336,0.5888888888888459,0.6084905660377803,0.04133366606734715,1.1829578011918822,86.11111111111111,1.47619047616517,1.3726415094340627,1.0,0.8175421425793015,1
6,3.8444444444444446,0.8083333333333336,0.4916666666666667,0.5888888888888459,1.3726415094340627,0.03510033045322525,1.0045615036034174,58.333333333333336,0.9999999999828572,0.8349056603774194,0.0,0.9995102083743,0
7,4.336111111111111,0.4916666666666667,0.7194444444444441,0.5888888888888459,0.8349056603774194,0.037664987820666365,1.0779612701582506,80.55555555555556,1.3809523809287076,1.2216981132076357,0.0,0.914525468075766,0
8,5.055555555555555,0.7194444444444441,0.5972222222222223,0.5888888888888459,1.2216981132076357,0.035087284702170374,1.0041881379078215,58.333333333333336,0.9999999999828572,1.0141509433963005,0.0,0.999304062144687,0
9,5.652777777777778,0.5972222222222223,0.3472222222222223,0.5888888888888459,1.0141509433963005,0.034889518504128594,0.9985281254036221,58.333333333333336,0.9999999999828572,0.5896226415094772,0.0,0.9978950078813508,0
10,6.0,0.3472222222222223,0.802777777777778,0.5888888888888459,0.5896226415094772,0.04072824967699239,1.1656309557876379,86.11111111111111,1.47619047616517,1.3632075471699112,1.0,0.8032467209694993,1
11,6.802777777777778,0.802777777777778,0.6194444444444445,0.5888888888888459,1.3632075471699112,0.03211950101638018,0.9192510104428818,55.55555555555556,0.9523809523646259,1.051886792452907,0.0,0.9964433160127475,0
12,7.4222222222222225,0.6194444444444445,0.5916666666666668,0.5888888888888459,1.051886792452907,0.0327856695609274,0.9383165652716446,55.55555555555556,0.9523809523646259,1.004716981132149,0.0,0.9976640801585268,0
13,8.01388888888889,0.5916666666666668,0.3555555555555543,0.5888888888888459,1.004716981132149,0.03418126149600245,0.9782580106829364,55.55555555555556,0.9523809523646259,0.6037735849057023,0.0,0.9989742649415125,0
14,8.369444444444444,0.3555555555555543,0.8194444444444446,0.5888888888888459,0.6037735849057023,0.040201237506502445,1.1505480169215727,80.55555555555556,1.3809523809287076,1.391509433962366,1.0,0.8293337955410143,1
15,9.188888888888888,0.8194444444444446,0.5916666666666668,0.5888888888888459,1.391509433962366,0.03357073218039278,0.9607848348078512,55.55555555555556,0.9523809523646259,1.004716981132149,0.0,0.9995110240597653,0
16,9.780555555555555,0.5916666666666668,0.5805555555555557,0.5888888888888459,1.004716981132149,0.03630541282257805,1.0390506192696143,55.55555555555556,0.9523809523646259,0.9858490566038457,0.0,0.9982118177363497,0
17,10.36111111111111,0.5805555555555557,0.594444444444445,0.5888888888888459,0.9858490566038457,0.03526732297261941,1.0093407821517113,55.55555555555556,0.9523809523646259,1.0094339622642254,0.0,0.9980558038102962,0
18,10.955555555555556,0.594444444444445,0.5999999999999996,0.5888888888888459,1.0094339622642254,0.03708311320473336,1.0613081836618352,58.333333333333336,0.9999999999828572,1.0188679245283756,0.0,0.9988100173370018,0
19,11.555555555555555,0.5999999999999996,0.5972222222222232,0.5888888888888459,1.0188679245283756,0.03703407282022421,1.0599046617643575,61.111111111111114,1.0476190476010885,1.014150943396302,0.0,0.9981234558632601,0
20,12.152777777777779,0.5972222222222232,0.36666666666666536,0.5888888888888459,1.014150943396302,0.03409333560365827,0.975741596578612,55.55555555555556,0.9523809523646259,0.6226415094340054,0.0,0.9994019596410344,0
21,12.519444444444444,0.36666666666666536,0.8027777777777789,0.5888888888888459,0.6226415094340054,0.04181581368207581,1.1967567291950267,91.66666666666667,1.5714285714016327,1.3632075471699128,1.0,0.8220524164876688,1
22,13.322222222222223,0.8027777777777789,0.44166666666666643,0.5888888888888459,1.3632075471699128,0.03485824003307865,0.9976329444323142,55.55555555555556,0.9523809523646259,0.7500000000000543,0.0,0.9990680330892727,0
23,13.76388888888889,0.44166666666666643,0.7333333333333325,0.5888888888888459,0.7500000000000543,0.03317399600421527,0.9494303579545391,66.66666666666667,1.1428571428375511,1.245283018868014,0.0,0.9382815835435869,0
24,14.497222222222222,0.7333333333333325,0.6111111111111107,0.5888888888888459,1.245283018868014,0.034173386672438966,0.9780326354657404,55.55555555555556,0.9523809523646259,1.0377358490566788,0.0,0.9984466557183371,0
25,15.108333333333333,0.6111111111111107,0.40277777777777857,0.5888888888888459,1.0377358490566788,0.03222288953289705,0.9222099604660425,52.77777777777778,0.9047619047463946,0.6839622641509946,0.0,0.9985409280566417,0
26,15.511111111111111,0.40277777777777857,0.4638888888888886,0.5888888888888459,0.6839622641509946,0.03516277555489998,1.006348664704782,58.333333333333336,0.9999999999828572,0.7877358490566607,0.0,0.9940172730775652,0
27,15.975,0.4638888888888886,0.8138888888888882,0.5888888888888459,0.7877358490566607,0.03961975132603502,1.1339060473380274,91.66666666666667,1.5714285714016327,1.3820754716982129,1.0,0.8135391476159222,1
28,16.788888888888888,0.8138888888888882,0.5833333333333357,0.5888888888888459,1.3820754716982129,0.03331270740356998,0.9534002388674379,55.55555555555556,0.9523809523646259,0.9905660377359253,0.0,0.997525023828018,0
29,17.372222222222224,0.5833333333333357,0.5861111111111086,0.5888888888888459,0.9905660377359253,0.03485424014223673,0.9975184686907321,55.55555555555556,0.9523809523646259,0.9952830188679929,0.0,0.9985975121370556,0
30,17.958333333333332,0.5861111111111086,0.6000000000000014,0.5888888888888459,0.9952830188679929,0.03560703806562033,1.0190633317748992,58.333333333333336,0.9999999999828572,1.0188679245283787,0.0,0.9994721147221677,0
